,WSAID,PROEVEAAR,simple_mean,sd,n,weighted_mean,Hardness,Hardness_class
68689,4570,2002,16,1.1,2,15.2,15.2,Fairly hard
68690,4570,2003,16.2,,1,16.2,16.2,Fairly hard
68691,4570,2004,15.2,0.1,2,15.3,15.3,Fairly hard
68692,4571,1980,14.9,,1,14.9,14.9,Fairly hard
68693,4572,1981,17.5,,1,17.5,17.5,Fairly hard
68694,4572,1983,17.9,,1,17.9,17.9,Fairly hard
68695,4573,2015,16.3,,1,16.3,16.3,Fairly hard
68696,4573,2017,16.1,,1,16.1,16.1,Fairly hard
68697,4573,2018,16.1,,1,16.1,16.1,Fairly hard
68698,4573,2019,17.9,,1,17.9,17.9,Fairly hard
68699,4573,2020,15.9,,1,15.9,15.9,Fairly hard
68700,4573,2021,16.4,,1,16.4,16.4,Fairly hard
68701,4573,2022,17.9,,1,17.9,17.9,Fairly hard
68702,4573,2023,17.9,,1,17.9,17.9,Fairly hard
68703,4574,1981,27.6,,1,27.6,27.6,Very hard
68704,4574,1983,29.7,,1,29.7,29.7,Very hard
68705,4574,1986,26.5,,1,26.5,26.5,Very hard
68706,4575,1981,16.3,,1,16.3,16.3,Fairly hard
68707,4575,1986,16.4,,1,16.4,16.4,Fairly hard
68708,4576,1981,21.9,,1,21.9,21.9,Hard
68709,4576,1982,20.2,,1,20.2,20.2,Hard
68710,4576,1983,20,,1,20,20,Hard
68711,4576,1984,20.5,,1,20.5,20.5,Hard
68712,4576,1985,17.4,,1,17.4,17.4,Fairly hard
68713,4576,1986,16.8,,1,16.8,16.8,Fairly hard
68714,4576,1987,16.8,,1,16.8,16.8,Fairly hard
68715,4576,1988,15.1,,1,15.1,15.1,Fairly hard
68716,4576,1989,15.6,0,2,15.6,15.6,Fairly hard
68717,4576,1990,16.2,,1,16.2,16.2,Fairly hard
68718,4576,1991,15.7,0.3,2,15.8,15.8,Fairly hard
68719,4576,1993,15.8,0.1,2,15.8,15.8,Fairly hard
68720,4577,1981,16.5,,1,16.5,16.5,Fairly hard
68721,4577,1983,17,,1,17,17,Fairly hard
68722,4577,1985,17,,1,17,17,Fairly hard
68723,4577,1986,17.1,,1,17.1,17.1,Fairly hard
68724,4577,1987,17.3,,1,17.3,17.3,Fairly hard
68725,4577,1989,17.4,,1,17.4,17.4,Fairly hard
68726,4577,1991,17,,1,17,17,Fairly hard
68727,4578,1995,15.1,0,2,15.1,15.1,Fairly hard
68728,4579,1981,14.4,0.1,2,14.4,14.4,Fairly hard
68729,4579,1982,14.5,,1,14.5,14.5,Fairly hard
68730,4579,1983,14.8,,1,14.8,14.8,Fairly hard
68731,4579,1984,14.8,,1,14.8,14.8,Fairly hard
68732,4579,1985,15.2,,1,15.2,15.2,Fairly hard
68733,4579,1986,14.5,0.4,2,14.2,14.2,Fairly hard
68734,4579,1987,14.3,0.5,2,14,14,Fairly hard
68735,4579,1988,14.4,,1,14.4,14.4,Fairly hard
68736,4579,1989,14.8,0.5,2,14.5,14.5,Fairly hard
68737,4579,1990,14.7,,1,14.7,14.7,Fairly hard
68738,4579,1991,14.9,0.1,2,14.8,14.8,Fairly hard
68739,4579,1992,14.1,,1,14.1,14.1,Fairly hard
68740,4579,1993,15.4,,1,15.4,15.4,Fairly hard
68741,4579,1994,15.2,1.2,2,15.9,15.9,Fairly hard
68742,4579,1995,12.5,,1,12.5,12.5,Fairly hard
68743,4579,1996,15.1,,1,15.1,15.1,Fairly hard
68744,4579,1997,15,,1,15,15,Fairly hard
68745,4580,1980,17,,1,17,17,Fairly hard
68746,4580,1982,15.1,,1,15.1,15.1,Fairly hard
68747,4580,1983,20.3,,1,20.3,20.3,Hard
68748,4580,1985,21.2,,1,21.2,21.2,Hard
68749,4580,1987,20.5,,1,20.5,20.5,Hard
68750,4580,1989,18.9,,1,18.9,18.9,Hard
68751,4580,1991,18.9,,1,18.9,18.9,Hard
68752,4580,1993,20.9,,1,20.9,20.9,Hard
68753,4580,1995,16.6,,1,16.6,16.6,Fairly hard
68754,4580,1997,19.3,,1,19.3,19.3,Hard
68755,4581,2002,15,,1,15,15,Fairly hard
68756,4581,2003,14.1,,1,14.1,14.1,Fairly hard
68757,4581,2004,15.3,,1,15.3,15.3,Fairly hard
68758,4581,2005,15.1,,1,15.1,15.1,Fairly hard
68759,4582,1980,13.8,,1,13.8,13.8,Fairly hard
68760,4582,1982,14.2,,1,14.2,14.2,Fairly hard
68761,4582,1984,14.2,,1,14.2,14.2,Fairly hard
68762,4582,1985,14.7,,1,14.7,14.7,Fairly hard
68763,4582,1987,13.9,,1,13.9,13.9,Fairly hard
68764,4582,1989,14.8,,1,14.8,14.8,Fairly hard
68765,4582,1991,14.3,,1,14.3,14.3,Fairly hard
68766,4582,1993,14.9,,1,14.9,14.9,Fairly hard
68767,4582,1995,12.2,,1,12.2,12.2,Fairly hard
68768,4582,1997,14.6,,1,14.6,14.6,Fairly hard
68769,4582,1999,14.2,,1,14.2,14.2,Fairly hard
68770,4582,2001,14.1,,1,14.1,14.1,Fairly hard
68771,4582,2003,15.6,,1,15.6,15.6,Fairly hard
68772,4582,2005,14.6,,1,14.6,14.6,Fairly hard
68773,4583,1980,16,,1,16,16,Fairly hard
68774,4583,1983,15.2,,1,15.2,15.2,Fairly hard
68775,4583,1984,15.5,,1,15.5,15.5,Fairly hard
68776,4583,1987,15.2,,1,15.2,15.2,Fairly hard
68777,4583,1988,15.6,,1,15.6,15.6,Fairly hard
68778,4583,1989,15,,1,15,15,Fairly hard
68779,4583,1990,15.7,,1,15.7,15.7,Fairly hard
68780,4583,1991,15,,1,15,15,Fairly hard
68781,4583,1992,15.5,,1,15.5,15.5,Fairly hard
68782,4583,1994,14.3,,1,14.3,14.3,Fairly hard
68783,4583,1995,14.5,,1,14.5,14.5,Fairly hard
68784,4583,1996,14.9,,1,14.9,14.9,Fairly hard
68785,4583,1997,14.5,,1,14.5,14.5,Fairly hard
68786,4583,1998,14.1,,1,14.1,14.1,Fairly hard
68787,4583,2001,14.6,,1,14.6,14.6,Fairly hard
68788,4584,1980,17.1,2.3,2,17.3,17.3,Fairly hard
68789,4584,1983,17.9,3.2,2,18.2,18.2,Hard
68790,4584,1984,18.3,3.5,2,18.6,18.6,Hard
68791,4584,1985,16.7,1.1,2,16.9,16.9,Fairly hard
68792,4584,1986,21.2,,1,21.2,21.2,Hard
68793,4584,1987,15.2,,1,15.2,15.2,Fairly hard
68794,4584,1988,19.1,4.7,2,18.8,18.8,Hard
68795,4584,1989,17.1,2.1,2,17.4,17.4,Fairly hard
68796,4584,1990,18.6,4.2,2,19,19,Hard
68797,4584,1991,19.3,5.4,2,20.6,20.6,Hard
68798,4584,1992,19,4.5,2,19.3,19.3,Hard
68799,4584,1993,19.3,5.7,2,20.1,20.1,Hard
68800,4584,1994,18.8,5.7,2,19.8,19.8,Hard
68801,4584,1995,19.2,5.7,2,19.9,19.9,Hard
68802,4584,1996,18.7,6.1,2,19.2,19.2,Hard
68803,4584,1997,19.8,7.4,2,19.2,19.2,Hard
68804,4584,1998,19.8,6.1,2,20.1,20.1,Hard
68805,4584,1999,20.5,6.5,2,20.6,20.6,Hard
68806,4584,2000,20.6,6,2,20.5,20.5,Hard
68807,4584,2001,19.9,6.6,2,20.1,20.1,Hard
68808,4585,1980,16,1.3,3,15.9,15.9,Fairly hard
68809,4585,1983,16.2,2.5,3,15.6,15.6,Fairly hard
68810,4586,1981,16.7,,1,16.7,16.7,Fairly hard
68811,4586,1983,19.1,,1,19.1,19.1,Hard
68812,4587,1981,13.3,,1,13.3,13.3,Fairly hard
68813,4587,1987,12.7,,1,12.7,12.7,Fairly hard
68814,4587,1989,13.4,,1,13.4,13.4,Fairly hard
68815,4587,1991,13.1,,1,13.1,13.1,Fairly hard
68816,4587,1993,14.2,,1,14.2,14.2,Fairly hard
68817,4587,1995,14.6,,1,14.6,14.6,Fairly hard
68818,4587,1997,14.1,,1,14.1,14.1,Fairly hard
68819,4587,1999,14.6,,1,14.6,14.6,Fairly hard
68820,4587,2001,13.9,,1,13.9,13.9,Fairly hard
68821,4587,2003,14.6,,1,14.6,14.6,Fairly hard
68822,4587,2005,15,,1,15,15,Fairly hard
68823,4587,2007,14.3,,1,14.3,14.3,Fairly hard
68824,4587,2009,14.7,,1,14.7,14.7,Fairly hard
68825,4587,2011,13.8,,1,13.8,13.8,Fairly hard
68826,4587,2013,14.2,,1,14.2,14.2,Fairly hard
68827,4587,2015,13.6,,1,13.6,13.6,Fairly hard
68828,4588,2002,18,2.4,5,16.4,16.4,Fairly hard
68829,4588,2003,17.8,2.5,4,16.2,16.2,Fairly hard
68830,4588,2004,17.9,1.9,4,16.7,16.7,Fairly hard
68831,4588,2005,17.3,2.7,4,16.7,16.7,Fairly hard
68832,4588,2006,18,2.6,4,17,17,Fairly hard
68833,4588,2007,18.2,2.4,4,16.8,16.8,Fairly hard
68834,4588,2008,17.5,2,3,16.6,16.6,Fairly hard
68835,4588,2009,17.3,2.3,3,17.3,17.3,Fairly hard
68836,4588,2010,18,2.9,3,17.2,17.2,Fairly hard
68837,4589,1995,21,5.5,5,20.5,20.5,Hard
68838,4589,1996,21,5.8,6,17.4,17.4,Fairly hard
68839,4589,1997,20.6,5.8,6,17.4,17.4,Fairly hard
68840,4589,1998,20.9,5.7,6,17.8,17.8,Fairly hard
68841,4589,1999,21.3,5.7,6,18.1,18.1,Hard
68842,4589,2000,21.1,7.3,6,16.9,16.9,Fairly hard
68843,4589,2001,18.8,2.9,5,17.3,17.3,Fairly hard
68844,4590,1981,15.5,,1,15.5,15.5,Fairly hard
68845,4590,1982,15,,1,15,15,Fairly hard
68846,4590,1983,16.3,,1,16.3,16.3,Fairly hard
68847,4590,1984,15.9,,1,15.9,15.9,Fairly hard
68848,4590,1986,16.3,,1,16.3,16.3,Fairly hard
68849,4590,1988,16,,1,16,16,Fairly hard
68850,4590,1990,16.9,,1,16.9,16.9,Fairly hard
68851,4590,1992,15.7,,1,15.7,15.7,Fairly hard
68852,4590,1994,17,,1,17,17,Fairly hard
68853,4590,1998,16.6,,1,16.6,16.6,Fairly hard
68854,4590,2000,16.7,,1,16.7,16.7,Fairly hard
68855,4590,2001,17.6,,1,17.6,17.6,Fairly hard
68856,4591,1992,21,5.2,6,18.5,18.5,Hard
68857,4591,1993,22.3,6.1,4,18.6,18.6,Hard
68858,4591,1994,20.7,6.1,6,17.8,17.8,Fairly hard
68859,4592,1980,22.7,,1,22.7,22.7,Hard
68860,4592,1981,21.6,,1,21.6,21.6,Hard
68861,4592,1982,22.2,,1,22.2,22.2,Hard
68862,4592,1983,22.8,,1,22.8,22.8,Hard
68863,4592,1984,21.2,,1,21.2,21.2,Hard
68864,4592,1987,20.8,,1,20.8,20.8,Hard
68865,4592,1989,20.5,,1,20.5,20.5,Hard
68866,4592,1991,21.1,,1,21.1,21.1,Hard
68867,4592,1993,20.7,,1,20.7,20.7,Hard
68868,4593,1991,20.3,6.1,6,19,19,Hard
68869,4594,1981,21.8,,1,21.8,21.8,Hard
68870,4594,1983,22.3,,1,22.3,22.3,Hard
68871,4594,1991,22.9,,1,22.9,22.9,Hard
68872,4595,2007,17.5,,1,17.5,17.5,Fairly hard
68873,4595,2008,15,,1,15,15,Fairly hard
68874,4595,2009,16.4,,1,16.4,16.4,Fairly hard
68875,4595,2010,16.8,,1,16.8,16.8,Fairly hard
68876,4595,2011,17,,1,17,17,Fairly hard
68877,4595,2012,16.1,,1,16.1,16.1,Fairly hard
68878,4595,2013,16.3,,1,16.3,16.3,Fairly hard
68879,4595,2014,16.3,,1,16.3,16.3,Fairly hard
68880,4595,2016,16.5,,1,16.5,16.5,Fairly hard
68881,4595,2017,16.4,,1,16.4,16.4,Fairly hard
68882,4595,2018,17.1,,1,17.1,17.1,Fairly hard
68883,4595,2023,15.5,,1,15.5,15.5,Fairly hard
68884,4596,1994,18.8,2.7,4,17.3,17.3,Fairly hard
68885,4596,1995,19,1.9,3,19.8,19.8,Hard
68886,4596,1996,17.3,2,4,16.6,16.6,Fairly hard
68887,4596,1997,17.6,2.3,4,16.8,16.8,Fairly hard
68888,4596,1998,18.4,2.5,4,17.2,17.2,Fairly hard
68889,4596,1999,18,2.2,5,17.3,17.3,Fairly hard
68890,4596,2000,17.6,2.7,4,16.2,16.2,Fairly hard
68891,4596,2001,17.2,2.5,5,16.6,16.6,Fairly hard
68892,4597,1981,13.1,,1,13.1,13.1,Fairly hard
68893,4597,1983,13.1,,1,13.1,13.1,Fairly hard
68894,4597,1987,13.1,,1,13.1,13.1,Fairly hard
68895,4597,1989,13.1,,1,13.1,13.1,Fairly hard
68896,4597,1992,13.3,,1,13.3,13.3,Fairly hard
68897,4597,1997,13.4,,1,13.4,13.4,Fairly hard
68898,4597,2001,13.6,,1,13.6,13.6,Fairly hard
68899,4598,1987,17.2,2.1,2,18.2,18.2,Hard
68900,4598,1988,18.1,2.1,2,19.2,19.2,Hard
68901,4598,1989,17.8,1.4,2,18.3,18.3,Hard
68902,4598,1990,17.3,,1,17.3,17.3,Fairly hard
68903,4598,1991,19,3.5,4,18.7,18.7,Hard
68904,4598,1992,18.8,3.3,4,17.9,17.9,Fairly hard
68905,4598,1993,17.4,4,4,17.8,17.8,Fairly hard
68906,4601,1982,7.4,,1,7.4,7.4,Soft
68907,4601,1983,8.6,,1,8.6,8.6,Medium hard
68908,4601,1984,8.6,,1,8.6,8.6,Medium hard
68909,4601,1985,8.8,,1,8.8,8.8,Medium hard
68910,4601,1986,9.2,,1,9.2,9.2,Medium hard
68911,4601,1987,9.5,,1,9.5,9.5,Medium hard
68912,4601,1988,9.1,,1,9.1,9.1,Medium hard
68913,4601,1989,9.3,,1,9.3,9.3,Medium hard
68914,4601,1992,9.5,,1,9.5,9.5,Medium hard
68915,4601,1993,9.9,,1,9.9,9.9,Medium hard
68916,4601,1994,9.9,,1,9.9,9.9,Medium hard
68917,4601,1995,10.3,,1,10.3,10.3,Medium hard
68918,4601,1996,11,,1,11,11,Medium hard
68919,4601,1998,11.1,,1,11.1,11.1,Medium hard
68920,4601,1999,10.9,,1,10.9,10.9,Medium hard
68921,4601,2001,11,,1,11,11,Medium hard
68922,4601,2003,11.7,,1,11.7,11.7,Medium hard
68923,4601,2005,11.5,,1,11.5,11.5,Medium hard
68924,4601,2006,12.3,,1,12.3,12.3,Fairly hard
68925,4601,2008,13,,1,13,13,Fairly hard
68926,4602,1982,7.8,1.6,2,8.7,8.7,Medium hard
68927,4602,1983,8.4,1,2,9,9,Medium hard
68928,4602,1984,8.3,0.9,2,8.9,8.9,Medium hard
68929,4602,1985,8.6,1.2,2,9.2,9.2,Medium hard
68930,4602,1986,9.7,,1,9.7,9.7,Medium hard
68931,4602,1987,10,,1,10,10,Medium hard
68932,4602,1988,9.9,0.2,2,10.1,10.1,Medium hard
68933,4602,1989,10.6,,1,10.6,10.6,Medium hard
68934,4602,1990,8.1,,1,8.1,8.1,Medium hard
68935,4602,1993,9.5,2,2,10.1,10.1,Medium hard
68936,4602,1994,10.6,,1,10.6,10.6,Medium hard
68937,4602,1995,9.5,1.8,2,10.4,10.4,Medium hard
68938,4602,1998,10.4,,1,10.4,10.4,Medium hard
68939,4602,1999,10.8,,1,10.8,10.8,Medium hard
68940,4602,2001,10.4,,1,10.4,10.4,Medium hard
68941,4602,2002,10.4,,1,10.4,10.4,Medium hard
68942,4602,2003,10.1,,1,10.1,10.1,Medium hard
68943,4602,2004,10.2,,1,10.2,10.2,Medium hard
68944,4602,2005,11.7,,1,11.7,11.7,Medium hard
68945,4602,2006,9.6,,1,9.6,9.6,Medium hard
68946,4602,2007,10.2,,1,10.2,10.2,Medium hard
68947,4602,2008,10.2,,1,10.2,10.2,Medium hard
68948,4602,2009,10.4,,1,10.4,10.4,Medium hard
68949,4603,2004,10.8,,1,10.8,10.8,Medium hard
68950,4603,2006,11.1,,1,11.1,11.1,Medium hard
68951,4603,2007,11.1,,1,11.1,11.1,Medium hard
68952,4603,2013,11.8,,1,11.8,11.8,Medium hard
68953,4603,2015,11.6,,1,11.6,11.6,Medium hard
68954,4603,2017,12.2,,1,12.2,12.2,Fairly hard
68955,4603,2019,11.8,,1,11.8,11.8,Medium hard
68956,4603,2021,12.2,,1,12.2,12.2,Fairly hard
68957,4603,2023,12,,1,12,12,Medium hard
68958,4604,2001,8.5,,1,8.5,8.5,Medium hard
68959,4605,1982,9.8,,1,9.8,9.8,Medium hard
68960,4605,1983,11.5,,1,11.5,11.5,Medium hard
68961,4605,1984,10.7,,1,10.7,10.7,Medium hard
68962,4605,1985,16,,1,16,16,Fairly hard
68963,4605,1986,13.2,,1,13.2,13.2,Fairly hard
68964,4605,1987,13,,1,13,13,Fairly hard
68965,4605,1988,12.6,,1,12.6,12.6,Fairly hard
68966,4605,1989,13.6,,1,13.6,13.6,Fairly hard
68967,4605,1990,13.7,,1,13.7,13.7,Fairly hard
68968,4605,1991,16.6,,1,16.6,16.6,Fairly hard
68969,4605,1993,12.6,,1,12.6,12.6,Fairly hard
68970,4605,1994,14,,1,14,14,Fairly hard
68971,4605,1995,13.8,,1,13.8,13.8,Fairly hard
68972,4605,1998,15.5,,1,15.5,15.5,Fairly hard
68973,4605,1999,16.6,,1,16.6,16.6,Fairly hard
68974,4605,2000,15.5,,1,15.5,15.5,Fairly hard
68975,4606,1982,10.6,,1,10.6,10.6,Medium hard
68976,4606,1983,10.6,,1,10.6,10.6,Medium hard
68977,4606,1984,10.8,,1,10.8,10.8,Medium hard
68978,4606,1985,9.5,,1,9.5,9.5,Medium hard
68979,4606,1986,11.5,,1,11.5,11.5,Medium hard
68980,4606,1988,7.5,,1,7.5,7.5,Soft
68981,4606,1989,7.8,,1,7.8,7.8,Soft
68982,4606,1990,7.8,,1,7.8,7.8,Soft
68983,4606,1991,7.9,,1,7.9,7.9,Soft
68984,4606,1992,8.1,,1,8.1,8.1,Medium hard
68985,4606,1993,7.7,,1,7.7,7.7,Soft
68986,4606,1994,8.2,,1,8.2,8.2,Medium hard
68987,4606,1995,8.5,,1,8.5,8.5,Medium hard
68988,4606,1998,8.9,,1,8.9,8.9,Medium hard
68989,4606,1999,8.9,,1,8.9,8.9,Medium hard
68990,4607,1991,10.9,,1,10.9,10.9,Medium hard
68991,4608,1982,12.6,,1,12.6,12.6,Fairly hard
68992,4608,1983,13,,1,13,13,Fairly hard
68993,4608,1984,12.8,,1,12.8,12.8,Fairly hard
68994,4608,1985,13.3,,1,13.3,13.3,Fairly hard
68995,4608,1987,12.7,,1,12.7,12.7,Fairly hard
68996,4608,1989,13.3,,1,13.3,13.3,Fairly hard
68997,4608,1991,13.7,,1,13.7,13.7,Fairly hard
68998,4608,1993,15.4,,1,15.4,15.4,Fairly hard
68999,4608,1995,15.9,,1,15.9,15.9,Fairly hard
69000,4608,1999,17.9,,1,17.9,17.9,Fairly hard
69001,4608,2001,17.9,,1,17.9,17.9,Fairly hard
69002,4608,2003,18.4,,1,18.4,18.4,Hard
69003,4609,2015,14.5,,1,14.5,14.5,Fairly hard
69004,4609,2016,13.5,,1,13.5,13.5,Fairly hard
69005,4609,2017,14.5,,1,14.5,14.5,Fairly hard
69006,4609,2018,15.3,,1,15.3,15.3,Fairly hard
69007,4609,2019,15.9,,1,15.9,15.9,Fairly hard
69008,4609,2020,20.7,,1,20.7,20.7,Hard
69009,4609,2021,15.2,,1,15.2,15.2,Fairly hard
69010,4609,2022,15.9,,1,15.9,15.9,Fairly hard
69011,4610,1984,12.6,,1,12.6,12.6,Fairly hard
69012,4610,1985,12.6,,1,12.6,12.6,Fairly hard
69013,4610,1986,12.2,,1,12.2,12.2,Fairly hard
69014,4610,1987,12.7,,1,12.7,12.7,Fairly hard
69015,4610,1988,12.4,,1,12.4,12.4,Fairly hard
69016,4610,1989,12.8,,1,12.8,12.8,Fairly hard
69017,4610,1990,12.6,,1,12.6,12.6,Fairly hard
69018,4610,1991,13.8,,1,13.8,13.8,Fairly hard
69019,4610,1992,14.1,,1,14.1,14.1,Fairly hard
69020,4610,1993,13,,1,13,13,Fairly hard
69021,4610,1994,12,,1,12,12,Medium hard
69022,4610,1995,14.1,,1,14.1,14.1,Fairly hard
69023,4610,1998,13.5,,1,13.5,13.5,Fairly hard
69024,4610,1999,14.3,,1,14.3,14.3,Fairly hard
69025,4610,2000,12.4,,1,12.4,12.4,Fairly hard
69026,4610,2001,12.6,,1,12.6,12.6,Fairly hard
69027,4610,2002,13.8,,1,13.8,13.8,Fairly hard
69028,4610,2003,13.7,,1,13.7,13.7,Fairly hard
69029,4611,2004,14.5,,1,14.5,14.5,Fairly hard
69030,4611,2005,14,,1,14,14,Fairly hard
69031,4611,2006,13.2,,1,13.2,13.2,Fairly hard
69032,4611,2007,13.8,,1,13.8,13.8,Fairly hard
69033,4611,2008,15,,1,15,15,Fairly hard
69034,4611,2009,14.8,,1,14.8,14.8,Fairly hard
69035,4611,2010,13.5,,1,13.5,13.5,Fairly hard
69036,4611,2011,15.6,,1,15.6,15.6,Fairly hard
69037,4611,2012,13.8,,1,13.8,13.8,Fairly hard
69038,4611,2013,14,,1,14,14,Fairly hard
69039,4611,2014,14,,1,14,14,Fairly hard
69040,4611,2015,13.1,,1,13.1,13.1,Fairly hard
69041,4611,2016,12.9,,1,12.9,12.9,Fairly hard
69042,4611,2017,14,,1,14,14,Fairly hard
69043,4611,2018,15.1,,1,15.1,15.1,Fairly hard
69044,4611,2019,14.4,,1,14.4,14.4,Fairly hard
69045,4611,2020,18.4,,1,18.4,18.4,Hard
69046,4611,2021,13.7,,1,13.7,13.7,Fairly hard
69047,4611,2022,13.3,,1,13.3,13.3,Fairly hard
69048,4611,2023,14.3,,1,14.3,14.3,Fairly hard
69049,4612,1982,10.9,,1,10.9,10.9,Medium hard
69050,4612,1983,10.4,2.9,2,10.3,10.3,Medium hard
69051,4612,1985,11.6,,1,11.6,11.6,Medium hard
69052,4612,1986,12.6,0.9,2,12.5,12.5,Fairly hard
69053,4612,1987,11.3,,1,11.3,11.3,Medium hard
69054,4612,1988,11.8,,1,11.8,11.8,Medium hard
69055,4612,1989,12.1,,1,12.1,12.1,Fairly hard
69056,4612,1990,10.9,,1,10.9,10.9,Medium hard
69057,4612,1992,11.9,,1,11.9,11.9,Medium hard
69058,4612,1993,12.6,,1,12.6,12.6,Fairly hard
69059,4612,1997,13,,1,13,13,Fairly hard
69060,4612,1999,9.4,,1,9.4,9.4,Medium hard
69061,4612,2003,12.4,,1,12.4,12.4,Fairly hard
69062,4613,1984,13,,1,13,13,Fairly hard
69063,4613,1986,13.3,,1,13.3,13.3,Fairly hard
69064,4613,1988,13.5,,1,13.5,13.5,Fairly hard
69065,4613,1990,13.4,,1,13.4,13.4,Fairly hard
69066,4613,1993,14.3,,1,14.3,14.3,Fairly hard
69067,4613,2003,14.4,,1,14.4,14.4,Fairly hard
69068,4614,1983,18.9,,1,18.9,18.9,Hard
69069,4614,1984,17.1,,1,17.1,17.1,Fairly hard
69070,4614,1985,18.8,,1,18.8,18.8,Hard
69071,4614,1987,19.3,,1,19.3,19.3,Hard
69072,4614,1989,19.7,,1,19.7,19.7,Hard
69073,4614,1990,13.6,0.3,2,13.6,13.6,Fairly hard
69074,4614,1991,19.6,,1,19.6,19.6,Hard
69075,4614,1992,19.7,,1,19.7,19.7,Hard
69076,4614,1993,16.8,,1,16.8,16.8,Fairly hard
69077,4614,1994,16.4,,1,16.4,16.4,Fairly hard
69078,4615,1982,19,,1,19,19,Hard
69079,4615,1983,19.9,,1,19.9,19.9,Hard
69080,4615,1984,19.5,,1,19.5,19.5,Hard
69081,4615,1985,20.4,,1,20.4,20.4,Hard
69082,4615,1986,19.4,,1,19.4,19.4,Hard
69083,4615,1987,19.2,0.3,2,19.1,19.1,Hard
69084,4615,1988,18.2,0.8,2,18,18,Fairly hard
69085,4615,1990,19.8,,1,19.8,19.8,Hard
69086,4615,1993,18.3,,1,18.3,18.3,Hard
69087,4615,1994,18.3,,1,18.3,18.3,Hard
69088,4615,1996,18.3,,1,18.3,18.3,Hard
69089,4615,1998,19.5,,1,19.5,19.5,Hard
69090,4616,2011,9.2,,1,9.2,9.2,Medium hard
69091,4616,2012,8.7,,1,8.7,8.7,Medium hard
69092,4616,2013,9.2,,1,9.2,9.2,Medium hard
69093,4616,2014,9,,1,9,9,Medium hard
69094,4616,2015,8.3,,1,8.3,8.3,Medium hard
69095,4616,2016,9.5,,1,9.5,9.5,Medium hard
69096,4616,2017,9,,1,9,9,Medium hard
69097,4616,2018,10,,1,10,10,Medium hard
69098,4616,2019,8.8,,1,8.8,8.8,Medium hard
69099,4616,2020,9.2,,1,9.2,9.2,Medium hard
69100,4616,2021,8.8,,1,8.8,8.8,Medium hard
69101,4616,2022,8.8,,1,8.8,8.8,Medium hard
69102,4617,1999,8.9,,1,8.9,8.9,Medium hard
69103,4617,2001,9.3,,1,9.3,9.3,Medium hard
69104,4617,2002,8.7,,1,8.7,8.7,Medium hard
69105,4617,2003,8.6,,1,8.6,8.6,Medium hard
69106,4618,1982,12.9,,1,12.9,12.9,Fairly hard
69107,4618,1983,13.6,,1,13.6,13.6,Fairly hard
69108,4618,1984,13.9,,1,13.9,13.9,Fairly hard
69109,4618,1985,13.5,,1,13.5,13.5,Fairly hard
69110,4618,1986,14,,1,14,14,Fairly hard
69111,4618,1988,10.9,,1,10.9,10.9,Medium hard
69112,4618,1993,12.6,,1,12.6,12.6,Fairly hard
69113,4618,2003,13.7,,1,13.7,13.7,Fairly hard
69114,4619,1982,10.4,,1,10.4,10.4,Medium hard
69115,4619,1983,12.9,,1,12.9,12.9,Fairly hard
69116,4619,1984,12.6,,1,12.6,12.6,Fairly hard
69117,4619,1985,11.7,,1,11.7,11.7,Medium hard
69118,4619,1986,12.3,,1,12.3,12.3,Fairly hard
69119,4619,1987,13.3,,1,13.3,13.3,Fairly hard
69120,4619,1988,13.3,,1,13.3,13.3,Fairly hard
69121,4619,1989,12.2,,1,12.2,12.2,Fairly hard
69122,4619,1990,12.4,,1,12.4,12.4,Fairly hard
69123,4619,1992,11.8,,1,11.8,11.8,Medium hard
69124,4619,1995,11.9,,1,11.9,11.9,Medium hard
69125,4620,1983,11.3,,1,11.3,11.3,Medium hard
69126,4620,1985,11.3,,1,11.3,11.3,Medium hard
69127,4620,1994,12,,1,12,12,Medium hard
69128,4621,2015,9.7,,1,9.7,9.7,Medium hard
69129,4621,2016,8.8,,1,8.8,8.8,Medium hard
69130,4621,2017,9.2,,1,9.2,9.2,Medium hard
69131,4621,2018,9.2,,1,9.2,9.2,Medium hard
69132,4621,2019,9.2,,1,9.2,9.2,Medium hard
69133,4621,2020,9.6,,1,9.6,9.6,Medium hard
69134,4621,2021,9.3,,1,9.3,9.3,Medium hard
69135,4621,2022,8.9,,1,8.9,8.9,Medium hard
69136,4621,2023,9.1,,1,9.1,9.1,Medium hard
69137,4622,2004,13,,1,13,13,Fairly hard
69138,4622,2005,13.4,,1,13.4,13.4,Fairly hard
69139,4622,2008,14.2,,1,14.2,14.2,Fairly hard
69140,4622,2009,13.3,,1,13.3,13.3,Fairly hard
69141,4622,2010,13.9,,1,13.9,13.9,Fairly hard
69142,4622,2011,13.9,,1,13.9,13.9,Fairly hard
69143,4622,2012,12.8,,1,12.8,12.8,Fairly hard
69144,4622,2013,12.6,,1,12.6,12.6,Fairly hard
69145,4622,2014,13.3,,1,13.3,13.3,Fairly hard
69146,4622,2015,12.9,,1,12.9,12.9,Fairly hard
69147,4622,2016,14.2,,1,14.2,14.2,Fairly hard
69148,4622,2017,13.7,,1,13.7,13.7,Fairly hard
69149,4622,2018,13.4,,1,13.4,13.4,Fairly hard
69150,4622,2019,13.6,,1,13.6,13.6,Fairly hard
69151,4622,2020,14.4,,1,14.4,14.4,Fairly hard
